% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:37
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  -6.3E-4                  -91.47883901284439
3.0E-5                    -2.5E-5                  -6.29E-4                 -91.55998693437215
3.0E-5                    -2.5E-5                  -6.280000000000001E-4    -91.64113485589968
3.0E-5                    -2.5E-5                  -6.270000000000001E-4    -91.72228277742823
3.0E-5                    -2.5E-5                  -6.26E-4                 -91.8034306989548
3.0E-5                    -2.5E-5                  -6.25E-4                 -91.88457862048313
3.0E-5                    -2.5E-5                  -6.24E-4                 -91.965726542011
3.0E-5                    -2.5E-5                  -6.230000000000001E-4    -92.04687446353898
3.0E-5                    -2.5E-5                  -6.22E-4                 -92.19975961061976
3.0E-5                    -2.5E-5                  -6.21E-4                 -92.28517790802414
3.0E-5                    -2.5E-5                  -6.200000000000001E-4    -92.3705962054292
3.0E-5                    -2.5E-5                  -6.19E-4                 -92.45601450283351
3.0E-5                    -2.5E-5                  -6.180000000000001E-4    -92.54143280023817
3.0E-5                    -2.5E-5                  -6.17E-4                 -92.62685109764305
3.0E-5                    -2.5E-5                  -6.16E-4                 -92.71226939504788
3.0E-5                    -2.5E-5                  -6.150000000000001E-4    -92.79768769245226
3.0E-5                    -2.5E-5                  -6.14E-4                 -92.88310598985692
3.0E-5                    -2.5E-5                  -6.13E-4                 -92.96852428726152
3.0E-5                    -2.5E-5                  -6.12E-4                 -93.05394258466589
3.0E-5                    -2.5E-5                  -6.11E-4                 -93.139360882071
3.0E-5                    -2.5E-5                  -6.100000000000001E-4    -93.22477917947583
3.0E-5                    -2.5E-5                  -6.090000000000001E-4    -93.31019747688055
3.0E-5                    -2.5E-5                  -6.08E-4                 -93.37779434426261
3.0E-5                    -2.5E-5                  -6.070000000000001E-4    -93.46028183092517
3.0E-5                    -2.5E-5                  -6.06E-4                 -93.54276931758818
3.0E-5                    -2.5E-5                  -6.050000000000001E-4    -93.62525680425085
3.0E-5                    -2.5E-5                  -6.04E-4                 -93.70774429091398
3.0E-5                    -2.5E-5                  -6.03E-4                 -93.79023177757654
3.0E-5                    -2.5E-5                  -6.020000000000001E-4    -93.87271926423932
3.0E-5                    -2.5E-5                  -6.01E-4                 -93.95520675090222
3.0E-5                    -2.5E-5                  -6.000000000000001E-4    -94.03769423756489
3.0E-5                    -2.5E-5                  -5.99E-4                 -94.1201817242279
3.0E-5                    -2.5E-5                  -5.98E-4                 -94.2026692108904
3.0E-5                    -2.5E-5                  -5.970000000000001E-4    -94.28515669755336
3.0E-5                    -2.5E-5                  -5.96E-4                 -94.36764418421626
3.0E-5                    -2.5E-5                  -5.95E-4                 -94.45013167087905
3.0E-5                    -2.5E-5                  -5.94E-4                 -94.53261915754143
3.0E-5                    -2.5E-5                  -5.93E-4                 -94.6151066442045
3.0E-5                    -2.5E-5                  -5.920000000000001E-4    -94.69759413086717
3.0E-5                    -2.5E-5                  -5.91E-4                 -94.78008161752973
3.0E-5                    -2.5E-5                  -5.9E-4                  -94.8625691041928
3.0E-5                    -2.5E-5                  -5.890000000000001E-4    -94.94505659085542
3.0E-5                    -2.5E-5                  -5.88E-4                 -95.02754407751777
3.0E-5                    -2.5E-5                  -5.870000000000001E-4    -95.11003156418141
3.0E-5                    -2.5E-5                  -5.86E-4                 -95.19251905084394
3.0E-5                    -2.5E-5                  -5.85E-4                 -95.27500653750675
3.0E-5                    -2.5E-5                  -5.840000000000001E-4    -95.35749402416943
3.0E-5                    -2.5E-5                  -5.83E-4                 -95.43998151083254
3.0E-5                    -2.5E-5                  -5.82E-4                 -95.52246899749518
3.0E-5                    -2.5E-5                  -5.81E-4                 -95.60495648415784
3.0E-5                    -2.5E-5                  -5.8E-4                  -95.68744397082031
3.0E-5                    -2.5E-5                  -5.790000000000001E-4    -95.76993145748321
3.0E-5                    -2.5E-5                  -5.780000000000001E-4    -95.85241894414591
3.0E-5                    -2.5E-5                  -5.77E-4                 -95.93490643080901
3.0E-5                    -2.5E-5                  -5.76E-4                 -96.01739391747138
3.0E-5                    -2.5E-5                  -5.75E-4                 -96.09988140413432
3.0E-5                    -2.5E-5                  -5.740000000000001E-4    -96.18236889079742
3.0E-5                    -2.5E-5                  -5.73E-4                 -96.26485637745972
3.0E-5                    -2.5E-5                  -5.72E-4                 -96.34734386412285
3.0E-5                    -2.5E-5                  -5.710000000000001E-4    -96.42983135078563
3.0E-5                    -2.5E-5                  -5.7E-4                  -96.51231883744828
3.0E-5                    -2.5E-5                  -5.690000000000001E-4    -96.5948063241106
3.0E-5                    -2.5E-5                  -5.68E-4                 -96.67729381077373
3.0E-5                    -2.5E-5                  -5.67E-4                 -96.75978129743612
3.0E-5                    -2.5E-5                  -5.660000000000001E-4    -96.84226878409947
3.0E-5                    -2.5E-5                  -5.65E-4                 -96.92475627076209
3.0E-5                    -2.5E-5                  -5.64E-4                 -97.0072437574251
3.0E-5                    -2.5E-5                  -5.63E-4                 -97.08973124408777
3.0E-5                    -2.5E-5                  -5.62E-4                 -97.1722187307509
3.0E-5                    -2.5E-5                  -5.610000000000001E-4    -97.25470621741312
3.0E-5                    -2.5E-5                  -5.600000000000001E-4    -97.33719370407601
3.0E-5                    -2.5E-5                  -5.59E-4                 -97.41968119073903
3.0E-5                    -2.5E-5                  -5.580000000000001E-4    -97.50216867740176
3.0E-5                    -2.5E-5                  -5.57E-4                 -97.58465616406465
3.0E-5                    -2.5E-5                  -5.560000000000001E-4    -97.66714365072733
3.0E-5                    -2.5E-5                  -5.55E-4                 -97.74963113739022
3.0E-5                    -2.5E-5                  -5.54E-4                 -97.8321186240529
3.0E-5                    -2.5E-5                  -5.530000000000001E-4    -97.91460611071614
3.0E-5                    -2.5E-5                  -5.52E-4                 -97.99709359737813
3.0E-5                    -2.5E-5                  -5.510000000000001E-4    -98.07958108404137
3.0E-5                    -2.5E-5                  -5.5E-4                  -98.17581666280023
3.0E-5                    -2.5E-5                  -5.49E-4                 -98.27042979667465
3.0E-5                    -2.5E-5                  -5.480000000000001E-4    -98.36504293054838
3.0E-5                    -2.5E-5                  -5.47E-4                 -98.45965606442235
3.0E-5                    -2.5E-5                  -5.46E-4                 -98.55426919829608
3.0E-5                    -2.5E-5                  -5.45E-4                 -98.64888233217016
3.0E-5                    -2.5E-5                  -5.44E-4                 -98.74349546604412
3.0E-5                    -2.5E-5                  -5.430000000000001E-4    -98.83810859991809
3.0E-5                    -2.5E-5                  -5.420000000000001E-4    -98.93272173379171
3.0E-5                    -2.5E-5                  -5.41E-4                 -99.0273348676659
3.0E-5                    -2.5E-5                  -5.400000000000001E-4    -99.12194800153975
3.0E-5                    -2.5E-5                  -5.39E-4                 -99.21656113541383
3.0E-5                    -2.5E-5                  -5.380000000000001E-4    -99.31117426928768
3.0E-5                    -2.5E-5                  -5.37E-4                 -99.40578740316141
3.0E-5                    -2.5E-5                  -5.36E-4                 -99.50040053703555
3.0E-5                    -2.5E-5                  -5.350000000000001E-4    -99.59501367090968
3.0E-5                    -2.5E-5                  -5.34E-4                 -99.68962680478319
3.0E-5                    -2.5E-5                  -5.33E-4                 -99.78423993865727
3.0E-5                    -2.5E-5                  -5.32E-4                 -99.87885307253094
3.0E-5                    -2.5E-5                  -5.31E-4                 -99.97346620640474
